Bug-ID;OB-ID;OB-Text;OB-in-Title?;Bug-Category;Bug-Type;OB-Category;OB-Rating;Ground-Truth;Ranked-Documents;First-Rank;Reciprocal-Rank;Average-Precision;h@1;h@2;h@3;h@4;h@5;h@6;h@7;h@8;h@9;h@10
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['12', '18', '23'];{'25': 0.1956251859664917, '14': 0.12171713262796402, '2': 0.11942654848098755, '4': 0.1183319166302681, '20': 0.11409036070108414, '3': 0.10001611709594727, '9': 0.09814539551734924, '12': 0.08496269583702087, '18': 0.08496269583702087, '23': 0.08496269583702087, '6': 0.0707552507519722, '5': 0.06203710660338402, '8': 0.05970954895019531, '7': 0.05686929449439049, '0': 0.0429026335477829, '1': 0.0034454362466931343, '15': 0.002471763640642166, '13': -0.012208441272377968, '19': -0.012208441272377968, '24': -0.012208441272377968, '10': -0.02015918865799904, '16': -0.02015918865799904, '21': -0.02015918865799904, '11': -0.025154197588562965, '17': -0.025154197588562965, '22': -0.025154197588562965};8;0.125;0.2157407407407407;0;0;0;0;0;0;0;1;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['1'];{'9': 0.14758506417274475, '20': 0.137588232755661, '4': 0.13704653084278107, '5': 0.13704653084278107, '15': 0.13704653084278107, '8': 0.12756016850471497, '13': 0.09552635997533798, '1': 0.07873111963272095, '6': 0.07190899550914764, '7': 0.059113405644893646, '2': 0.05488304793834686, '11': 0.05245345085859299, '10': 0.05060639977455139, '18': 0.0461222343146801, '0': 0.001401892863214016, '19': -0.012208441272377968, '17': -0.017545359209179878, '12': -0.02015918865799904, '16': -0.02015918865799904, '21': -0.02015918865799904, '14': -0.025147806853055954, '3': -0.09175551682710648};8;0.125;0.125;0;0;0;0;0;0;0;1;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['17'];{'22': 0.1956251859664917, '10': 0.13704653084278107, '11': 0.13704653084278107, '19': 0.12171713262796402, '4': 0.1183319166302681, '2': 0.10281819105148315, '3': 0.10001611709594727, '9': 0.09814539551734924, '12': 0.0915103405714035, '21': 0.08793877065181732, '17': 0.08496269583702087, '6': 0.0707552507519722, '5': 0.06203710660338402, '8': 0.05970954895019531, '7': 0.05686929449439049, '0': 0.0429026335477829, '13': 0.025343265384435654, '1': 0.0034454362466931343, '20': 0.002471763640642166, '18': -0.012208441272377968, '15': -0.02015918865799904, '16': -0.025154197588562965, '14': -0.09175551682710648};11;0.0909090909090909;0.0909090909090909;0;0;0;0;0;0;0;0;0;0
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['12'];{'17': 0.1956251859664917, '14': 0.12171713262796402, '4': 0.1183319166302681, '2': 0.10997709631919861, '3': 0.10001611709594727, '9': 0.09814539551734924, '16': 0.08793877065181732, '12': 0.08496269583702087, '6': 0.0707552507519722, '5': 0.06203710660338402, '8': 0.05970954895019531, '7': 0.05686929449439049, '0': 0.0429026335477829, '15': 0.004517357796430588, '1': 0.0034454362466931343, '13': -0.012208441272377968, '10': -0.02015918865799904, '11': -0.025154197588562965};8;0.125;0.125;0;0;0;0;0;0;0;1;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['12'];{'17': 0.1956251859664917, '14': 0.12171713262796402, '4': 0.1183319166302681, '2': 0.10111185163259506, '3': 0.10001611709594727, '9': 0.09814539551734924, '12': 0.08496269583702087, '6': 0.0707552507519722, '5': 0.06203710660338402, '8': 0.05970954895019531, '7': 0.05686929449439049, '0': 0.0429026335477829, '15': 0.004517357796430588, '1': 0.0034454362466931343, '13': -0.012208441272377968, '10': -0.02015918865799904, '16': -0.02105000428855419, '11': -0.025154197588562965};7;0.1428571428571428;0.1428571428571428;0;0;0;0;0;0;1;1;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['14'];{'10': 0.13330495357513428, '11': 0.12171713262796402, '4': 0.07637934386730194, '14': 0.039536915719509125, '2': 0.03451280668377876, '7': 0.022139646112918854, '8': 0.008196167647838593, '0': 0.001401892863214016, '15': -0.012208441272377968, '6': -0.012656936421990395, '5': -0.015144098550081253, '13': -0.017545359209179878, '9': -0.02015918865799904, '12': -0.02015918865799904, '1': -0.023492133244872093, '3': -0.09175551682710648};4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug168;0;Google maps crashes on Android 10;1;Non-Synthetic Bug;App crashes;Easy;4;['2', '3'];{'17': 0.24896642565727234, '18': 0.2398959994316101, '12': 0.2339857816696167, '6': 0.2299913913011551, '21': 0.2292880415916443, '4': 0.22242265939712524, '3': 0.21815413236618042, '16': 0.21227023005485535, '2': 0.20967580378055573, '13': 0.20653924345970154, '8': 0.18932867050170898, '0': 0.187437504529953, '9': 0.1852557361125946, '10': 0.18434089422225952, '5': 0.18094509840011597, '20': 0.17638953030109406, '19': 0.16044378280639648, '11': 0.1583307683467865, '1': 0.15368685126304626, '15': 0.152300626039505, '22': 0.12535406649112701, '14': 0.12407081574201584, '23': 0.10619180649518967, '7': 0.08365087956190109};7;0.1428571428571428;0.1825396825396825;0;0;0;0;0;0;1;1;1;1
Bug168;1;The app immediately crashes;0;Non-Synthetic Bug;App crashes;Easy;3;['2', '3'];{'10': 0.21027524769306183, '1': 0.19707298278808594, '6': 0.19460247457027435, '18': 0.1863684207201004, '12': 0.178267702460289, '16': 0.17460833489894867, '8': 0.16846193373203278, '11': 0.16488304734230042, '0': 0.16372109949588776, '21': 0.15501362085342407, '13': 0.14893829822540283, '4': 0.12424543499946594, '17': 0.12301545590162277, '22': 0.11612653732299805, '5': 0.115707628428936, '9': 0.11235126852989197, '15': 0.10890671610832214, '2': 0.10782282054424286, '14': 0.10698048025369644, '23': 0.08318427950143814, '19': 0.08245973289012909, '7': 0.06205529719591141, '3': 0.05997101962566376, '20': 0.05439366027712822};18;0.0555555555555555;0.0712560386473429;0;0;0;0;0;0;0;0;0;0
Bug1223;0;Split memos disappear;1;Non-Synthetic Bug;Data is not displayed;Easy;3;['10'];{'1': 0.3036545515060425, '8': 0.2977542579174042, '10': 0.279050350189209, '17': 0.279050350189209, '9': 0.2110830545425415, '16': 0.2110830545425415, '2': 0.1898307502269745, '15': 0.17980974912643433, '14': 0.15858140587806702, '6': 0.1450282335281372, '13': 0.1450282335281372, '7': 0.1379939317703247, '0': 0.12972447276115417, '4': 0.12540259957313538, '3': 0.08770161122083664, '12': 0.08406838774681091, '19': 0.08406838774681091, '20': 0.08406838774681091, '5': 0.08222171664237976, '21': 0.06703775376081467, '18': 0.003366161836311221, '11': -0.013066733255982399};3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug1223;0;Split memos disappear;1;Non-Synthetic Bug;Data is not displayed;Easy;3;['10'];{'1': 0.3036545515060425, '8': 0.2977542579174042, '17': 0.279050350189209, '10': 0.2494911253452301, '9': 0.2110830545425415, '16': 0.2110830545425415, '2': 0.1898307502269745, '15': 0.17980974912643433, '14': 0.15858140587806702, '6': 0.1450282335281372, '13': 0.1450282335281372, '7': 0.1379939317703247, '0': 0.12972447276115417, '4': 0.12540259957313538, '3': 0.08770161122083664, '12': 0.08406838774681091, '19': 0.08406838774681091, '20': 0.08406838774681091, '5': 0.08222171664237976, '18': 0.003366161836311221, '11': -0.013066733255982399};4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug1223;1;Split do not have their memos anymore.;0;Non-Synthetic Bug;Data is not displayed;Easy;3;['10'];{'8': 0.25740310549736023, '1': 0.2567741870880127, '10': 0.24638202786445618, '17': 0.24638202786445618, '15': 0.1985514760017395, '2': 0.16562290489673615, '14': 0.15953311324119568, '7': 0.15168845653533936, '9': 0.14279797673225403, '16': 0.14279797673225403, '6': 0.09497499465942383, '13': 0.09497499465942383, '4': 0.039791472256183624, '21': 0.02571597322821617, '3': 0.023155201226472855, '0': 0.021205002442002296, '12': 0.005053405649960041, '19': 0.005053405649960041, '20': 0.005053405649960041, '11': -0.02085881493985653, '18': -0.03265363723039627, '5': -0.0351378433406353};3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug1223;1;Split do not have their memos anymore.;0;Non-Synthetic Bug;Data is not displayed;Easy;3;['10'];{'8': 0.25740310549736023, '1': 0.2567741870880127, '17': 0.24638202786445618, '10': 0.22634685039520264, '15': 0.1985514760017395, '2': 0.16562290489673615, '14': 0.15953311324119568, '7': 0.15168845653533936, '9': 0.14279797673225403, '16': 0.14279797673225403, '6': 0.09497499465942383, '13': 0.09497499465942383, '4': 0.039791472256183624, '3': 0.023155201226472855, '0': 0.021205002442002296, '12': 0.005053405649960041, '19': 0.005053405649960041, '20': 0.005053405649960041, '11': -0.02085881493985653, '18': -0.03265363723039627, '5': -0.0351378433406353};4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug1641;0;No Compliance of the Trainings Type Slider;1;Synthetic Bug;Component is not displayed (correctly);Hard;1;['4'];{'3': 0.3508729934692383, '12': 0.23418311774730682, '13': 0.20728307962417603, '6': 0.2021467685699463, '8': 0.19525185227394104, '10': 0.19431544840335846, '2': 0.138875812292099, '11': 0.12167243659496307, '1': 0.09907849133014679, '4': 0.08559445291757584, '5': 0.08342397212982178, '9': 0.06934512406587601, '0': 0.028275055810809135, '7': 0.001159224659204483};10;0.1;0.1;0;0;0;0;0;0;0;0;0;1
Bug1641;1;If you choose Something at the TrainingsTypeSlider, there is no compliance of the value.;0;Synthetic Bug;Component is not displayed (correctly);Hard;1;['4'];{'3': 0.25017574429512024, '12': 0.22981904447078705, '10': 0.22033044695854187, '6': 0.2159157395362854, '8': 0.21540316939353943, '2': 0.20815175771713257, '1': 0.14224310219287872, '13': 0.13615617156028748, '9': 0.10662054270505905, '5': 0.10386472940444946, '4': 0.10308566689491272, '11': 0.10212649405002594, '7': 0.09876584261655807, '0': 0.00511765293776989};11;0.0909090909090909;0.0909090909090909;0;0;0;0;0;0;0;0;0;0
Bug1641;2;3. See error;0;Synthetic Bug;Component is not displayed (correctly);Hard;1;['4'];{'5': 0.2206464409828186, '7': 0.2145746499300003, '3': 0.10033168643712997, '0': 0.09444177150726318, '2': 0.08438202738761902, '8': 0.08024893701076508, '9': 0.07563137263059616, '1': 0.07339709997177124, '6': 0.0715995654463768, '10': 0.06353744864463806, '11': 0.05927081033587456, '12': 0.0567060224711895, '13': 0.034507572650909424, '4': -0.043829452246427536};14;0.0714285714285714;0.0714285714285714;0;0;0;0;0;0;0;0;0;0
Bug11;0;Bug: App crash when i allow access to my file;1;Non-Synthetic Bug;App crashes;Easy;4;['3'];{'3': 0.3285006880760193, '0': 0.29205623269081116, '1': 0.28745171427726746, '2': 0.2533450126647949};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug11;0;Bug: App crash when i allow access to my file;1;Non-Synthetic Bug;App crashes;Easy;4;['4'];{'2': 0.3600514531135559, '3': 0.3043542504310608, '0': 0.2824552059173584, '4': 0.23214909434318542, '1': 0.19350604712963104};4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug11;1;When I launched the app, I got a pop up that I should grant permission, I clicked on accept, and the app pops up again that I should allow access to my file and I clicked allow, the app roll and crashed.;0;Non-Synthetic Bug;App crashes;Easy;5;['3'];{'3': 0.4049159586429596, '2': 0.39773109555244446, '0': 0.3245036005973816, '1': 0.27593424916267395};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug11;1;When I launched the app, I got a pop up that I should grant permission, I clicked on accept, and the app pops up again that I should allow access to my file and I clicked allow, the app roll and crashed.;0;Non-Synthetic Bug;App crashes;Easy;5;['4'];{'4': 0.3777889311313629, '3': 0.30083590745925903, '2': 0.2945672273635864, '0': 0.2470642328262329, '1': 0.059550780802965164};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug11;2;4. And note the bug;0;Non-Synthetic Bug;App crashes;Hard;1;['3'];{'1': 0.10644732415676117, '3': 0.08373343199491501, '0': 0.05291147902607918, '2': 0.04768109694123268};2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug11;2;4. And note the bug;0;Non-Synthetic Bug;App crashes;Hard;1;['4'];{'3': 0.1445389986038208, '1': 0.12374800443649292, '2': 0.11700428277254105, '4': 0.06932245194911957, '0': 0.029414702206850052};4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug56;0;[BUG] Unable to change label size when printing to Zebra printer;1;Synthetic Bug;Unclickable component;Easy;3;['18', '19', '20', '21', '22', '23', '24', '25'];{'26': 0.38662949204444885, '17': 0.3691432476043701, '24': 0.3240123391151428, '29': 0.3099292516708374, '18': 0.2888423204421997, '28': 0.2745739817619324, '16': 0.2590549886226654, '27': 0.19581666588783264, '3': 0.18433329463005066, '5': 0.18433329463005066, '13': 0.16659347712993622, '11': 0.15019671618938446, '7': 0.14795830845832825, '25': 0.14795830845832825, '19': 0.14475539326667786, '14': 0.14442168176174164, '10': 0.13968564569950104, '6': 0.12164421379566193, '15': 0.11406993865966797, '20': 0.11205847561359406, '1': 0.11121462285518646, '22': 0.11027244478464127, '9': 0.10594700276851654, '8': 0.10507559776306152, '2': 0.07419556379318237, '4': 0.07419556379318237, '21': 0.07419556379318237, '23': 0.07419556379318237, '12': 0.06483325362205505, '0': 0.056911222636699677};3;0.3333333333333333;0.2852483164983165;0;0;1;1;1;1;1;1;1;1
Bug56;1;"After adding a trait in the ""Zebra Label Print"" format we are unable to change the label size.";0;Synthetic Bug;Unclickable component;Easy;3;['18', '19', '20', '21', '22', '23', '24', '25'];{'24': 0.3745098114013672, '18': 0.36748719215393066, '26': 0.35846197605133057, '16': 0.3157639503479004, '9': 0.27992820739746094, '17': 0.2539038062095642, '6': 0.25333499908447266, '29': 0.24254226684570312, '3': 0.23783133924007416, '5': 0.23783133924007416, '27': 0.21938076615333557, '8': 0.21731577813625336, '19': 0.2058226466178894, '13': 0.2004980742931366, '28': 0.19598720967769623, '20': 0.19412189722061157, '22': 0.1912175863981247, '11': 0.18085357546806335, '14': 0.17666412889957428, '7': 0.17600077390670776, '25': 0.17600077390670776, '1': 0.1604359745979309, '10': 0.14303508400917053, '12': 0.132603257894516, '15': 0.1281728446483612, '2': 0.12165774405002594, '4': 0.12165774405002594, '21': 0.12165774405002594, '23': 0.12165774405002594, '0': -0.030795268714427948};1;1.0;0.4483079040634821;1;1;1;1;1;1;1;1;1;1
Bug56;2;When collecting data, the drop-down menus for Text, Barcode and Copies are also not available.;0;Synthetic Bug;Unclickable component;Easy;3;['18', '19', '20', '21', '22', '23', '24', '25'];{'22': 0.3031001389026642, '28': 0.291021466255188, '29': 0.2711556553840637, '24': 0.2664877772331238, '11': 0.2400466650724411, '10': 0.2324778288602829, '27': 0.23048168420791626, '1': 0.2201940268278122, '17': 0.19879008829593658, '26': 0.19804702699184418, '16': 0.19531495869159698, '15': 0.18806689977645874, '18': 0.18629911541938782, '13': 0.17440035939216614, '3': 0.17129704356193542, '5': 0.17129704356193542, '12': 0.16556359827518463, '6': 0.16148683428764343, '20': 0.1585136353969574, '14': 0.15779095888137817, '19': 0.15134847164154053, '7': 0.13112160563468933, '25': 0.13112160563468933, '9': 0.12072362005710602, '0': 0.11908165365457535, '2': 0.11254362761974335, '4': 0.11254362761974335, '21': 0.11254362761974335, '23': 0.11254362761974335, '8': 0.059784211218357086};1;1.0;0.3707653023546063;1;1;1;1;1;1;1;1;1;1
Bug1213;0;Confirmation field in settings doesn't react to show password option;1;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['7'];{'6': 0.4663061499595642, '7': 0.39131200313568115, '8': 0.37357252836227417, '5': 0.36174845695495605, '0': 0.31254857778549194, '1': 0.30486559867858887, '3': 0.3048030734062195, '2': 0.30394986271858215, '9': 0.289455771446228, '4': 0.27828431129455566};2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug1213;1;Password/PIN shows only in the main field, not the confirm field.;0;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['7'];{'3': 0.34570130705833435, '6': 0.3340977430343628, '7': 0.3313811421394348, '5': 0.2589929401874542, '2': 0.24839253723621368, '1': 0.24047675728797913, '4': 0.21694326400756836, '0': 0.20261594653129578, '8': 0.18036863207817078, '9': 0.06975113600492477};3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug1222;0;Weekly scheduled exports are listed with the wrong day;1;Synthetic Bug;Wrong information is displayed;Easy;4;['7'];{'2': 0.2615460753440857, '7': 0.24621286988258362, '1': 0.16109062731266022, '4': 0.1094500720500946, '5': 0.03624008223414421, '0': 0.017512839287519455, '3': 0.012026727199554443, '6': -0.02083488367497921};2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug1222;1;"The scheduled export is listed as ""Weekly on Thursday"".";0;Synthetic Bug;Wrong information is displayed;Hard;3;['7'];{'7': 0.31108585000038147, '2': 0.2983652651309967, '1': 0.20365555584430695, '4': 0.19473600387573242, '3': 0.058820225298404694, '6': 0.04112347587943077, '0': 0.00933146383613348, '5': -0.0035706348717212677};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1428;0;Body measure is in kg/lbs/st while it should be in cm/in;1;Synthetic Bug;Textual error in screen;Easy;4;['5'];{'5': 0.17736822366714478, '0': 0.0770619809627533, '1': 0.04902619123458862, '3': 0.0306466706097126, '7': 0.022956952452659607, '4': 0.02132306434214115, '2': 0.012705774046480656, '6': -0.09286394715309143};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1428;1;Body measures unit are displayed in KG when there is no record already done.;0;Synthetic Bug;Textual error in screen;Easy;5;['5'];{'5': 0.1524886041879654, '1': 0.04410804435610771, '7': 0.0416361466050148, '2': 0.009447604417800903, '0': 0.005462992936372757, '3': 0.0019645793363451958, '4': -0.008720865473151207, '6': -0.016725631430745125};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1428;2;"4. Spinner shows ""kg"" while it should show ""cm""";0;Synthetic Bug;Textual error in screen;Hard;3;['5'];{'5': 0.06499315798282623, '6': -0.03697650134563446, '7': -0.05108198523521423, '4': -0.058341916650533676, '2': -0.07653995603322983, '1': -0.07851577550172806, '0': -0.09653618186712265, '3': -0.1030183732509613};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug84;0;I am unable to set up a server.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['0', '1', '3', '4'];{'3': 0.2998223602771759, '1': 0.17101886868476868, '2': 0.05916121229529381, '4': 0.05442725121974945, '0': -0.002277243882417679};1;1.0;0.8875;1;1;1;1;1;1;1;1;1;1
Bug84;1;It tries to connect to localhost despite the fact that I entered a valid Airsonic server URL.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['0', '1', '3', '4'];{'3': 0.2795363664627075, '1': 0.24382685124874115, '4': 0.20670126378536224, '0': 0.12915650010108948, '2': 0.04852189123630524};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug87;0;"2.4.0 won't open to GUI with wifi enabled: ""A network error occurred""";1;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['0', '1', '2', '4'];{'3': 0.4082961976528168, '1': 0.3535453975200653, '2': 0.23561057448387146, '4': 0.13227863609790802, '0': 0.1077268049120903};2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;1;Since the upgrade to 2.4.0 the app opens to an error message whenever wifi is enabled on my phone.;0;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['0', '1', '2', '4'];{'3': 0.43106356263160706, '1': 0.398713618516922, '2': 0.22722536325454712, '4': 0.21490861475467682, '0': 0.20134782791137695};2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;2;"The error is: ""Error. A network error occurred. Please check the server address or try again later.""";0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['0', '1', '2', '4'];{'3': 0.659608781337738, '1': 0.40984678268432617, '2': 0.13967010378837585, '4': 0.07493473589420319, '0': 0.03602496162056923};2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;3;It is not possible to access the GUI and use the application.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;1;['0', '1', '2', '4'];{'2': 0.2150397002696991, '3': 0.1565268635749817, '1': 0.1423790156841278, '0': 0.11825493723154068, '4': 0.06976435333490372};1;1.0;0.8041666666666667;1;1;1;1;1;1;1;1;1;1
Bug87;4;"I say that because, historically, connecting to my home wifi and specifying my home server's public IPv4 address eventually resulted in the same(?) ""network error"" message as above.";0;Non-Synthetic Bug;Undesirable  behavior ;Hard;3;['0', '1', '2', '4'];{'3': 0.4744510054588318, '1': 0.2533102035522461, '2': 0.10783233493566513, '4': 0.04351767897605896, '0': -0.02070895954966545};2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;5;But now, I have the same issue when I change the server address to a LAN IP address, which I created long ago so that I could use Ultrasonic while at home on wifi.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['0', '1', '2', '4'];{'3': 0.18664959073066711, '4': 0.12934386730194092, '1': 0.07754185795783997, '0': 0.05566927045583725, '2': 0.01620572991669178};2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;6;Also, the message comes up immediately instead of after the app starts trying to access the server for content.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;1;['0', '1', '2', '4'];{'3': 0.3538292646408081, '1': 0.22074538469314575, '0': 0.13287973403930664, '2': 0.10488691926002502, '4': 0.08783546835184097};2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;7;This makes the app unusable -- there's no way to change settings or select a different server because the app is inaccessible.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['0', '1', '2', '4'];{'3': 0.3098563551902771, '1': 0.3015371561050415, '0': 0.20781703293323517, '2': 0.19712164998054504, '4': 0.1717717945575714};2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug159;0;Crash in Card Browser, the multi-select mode: Edit => change the card type;1;Non-Synthetic Bug;App crashes;Easy;5;['4', '5'];{'15': 0.4545289874076843, '4': 0.4032365381717682, '6': 0.3809802532196045, '1': 0.36106497049331665, '2': 0.3494563400745392, '3': 0.3422243595123291, '0': 0.33497971296310425, '10': 0.3262445032596588, '9': 0.322582483291626, '13': 0.3027549386024475, '12': 0.29396331310272217, '14': 0.2939581871032715, '7': 0.2639995813369751, '5': 0.22063927352428436, '11': 0.18500550091266632, '8': 0.18147733807563782};2;0.5;0.3214285714285714;0;1;1;1;1;1;1;1;1;1
Bug159;1;It crashes, only the first card is affected by the change.;0;Non-Synthetic Bug;App crashes;Hard;3;['4', '5'];{'15': 0.28739020228385925, '6': 0.159798726439476, '7': 0.13935373723506927, '4': 0.09816213697195053, '0': 0.09547270089387894, '5': 0.07838708162307739, '14': 0.06643925607204437, '1': 0.06413069367408752, '2': 0.06214049085974693, '10': 0.05542479455471039, '13': 0.04399307072162628, '8': 0.03798689693212509, '11': 0.014637483283877373, '3': 0.009755266830325127, '9': -0.010104114189743996, '12': -0.024454988539218903};4;0.25;0.2916666666666666;0;0;0;1;1;1;1;1;1;1
Bug193;0;6. I see Birthday Year List but Checkbox is unchecked;0;Synthetic Bug;Component is not displayed (correctly);Easy;5;['2'];{'2': 0.39359715580940247, '0': 0.2392163723707199, '3': 0.16619715094566345, '1': 0.07433813065290451};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug271;0;"If code refresh time is set to ""9999"" - Aegis crashes";1;Non-Synthetic Bug;App crashes;Easy;4;['15'];{'15': 0.34132736921310425, '13': 0.31683236360549927, '19': 0.28561240434646606, '2': 0.22838304936885834, '8': 0.22431576251983643, '16': 0.22298073768615723, '18': 0.21379625797271729, '7': 0.16639673709869385, '11': 0.09445521980524063, '9': 0.09014816582202911, '12': 0.061482202261686325, '1': 0.0411466583609581, '0': -0.006582059897482395, '6': -0.007309459149837494, '10': -0.007309459149837494, '14': -0.007309459149837494, '17': -0.007309459149837494, '4': -0.04693480581045151, '5': -0.04693480581045151, '3': -0.05269267410039902};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug271;1;Aegis instantly crashes.;0;Non-Synthetic Bug;App crashes;Easy;2;['15'];{'2': 0.33583706617355347, '16': 0.31533700227737427, '8': 0.30341583490371704, '13': 0.29553142189979553, '19': 0.29381313920021057, '15': 0.2639699876308441, '18': 0.23446446657180786, '7': 0.21074573695659637, '6': 0.1620047688484192, '10': 0.1620047688484192, '14': 0.1620047688484192, '17': 0.1620047688484192, '9': 0.12348982691764832, '11': 0.11042770743370056, '12': 0.09358736127614975, '1': 0.08531518280506134, '3': 0.05390360951423645, '0': 0.04285234957933426, '4': 0.002437606453895569, '5': 0.002437606453895569};6;0.1666666666666666;0.1666666666666666;0;0;0;0;0;1;1;1;1;1
Bug1403;0;Unable to edit the edited photo;1;Non-Synthetic Bug;App crashes;Hard;3;['2'];{'2': 0.28588956594467163, '7': 0.2502625584602356, '0': 0.23667682707309723, '3': 0.23482058942317963, '4': 0.21289129555225372, '1': 0.16788463294506073, '5': 0.12969142198562622, '6': 0.0762832835316658};1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1403;1;App crashes on editing the edited photo;0;Non-Synthetic Bug;App crashes;Easy;5;['2'];{'7': 0.2602197527885437, '0': 0.2586974501609802, '3': 0.2284390926361084, '4': 0.22526808083057404, '2': 0.22176328301429749, '1': 0.15727512538433075, '5': 0.1463814079761505, '6': 0.1298934668302536};5;0.2;0.2;0;0;0;0;1;1;1;1;1;1
