Bug-ID;OB-ID;OB-Text;OB-in-Title?;Bug-Type;OB-Category;OB-Rating;OB-Text;Ground-Truth;Ranked-Document;First-Rank;Reciprocal-Rank;Average-Precision;h@1;h@2;h@3;h@4;h@5;h@6;h@7;h@8;h@9;h@10;Can-Retrieve-Any-Document?
Bug1205;1;The back button leads to the Home Fragment.;0;Undesirable  behavior ;Hard;3;The back button leads to the Home Fragment.;[bc8e0a6181467439499bcb9934df3387e54e6cc35ec87a9faa7c15fcd33a89bd];{6de35ddc7fcf8a55f3228bf660135835575c3fef610d8b4a4328662927675c36=0.031166065, de13660f92c533b16b1603065d6015aa2c5cef320602a59f5204d5cb19218658=0.031166065, cab8c42a2efbd96510eef8293b6a67c1424f843fe69291e705c8157bd4b784b3=0.030124495, ac4c71891a2d47c63dcb820abd18fce79179ecdbe55f443a1c328cb7a6bd7fac=0.028767098, fd3c31a9e58b983dd9de3a1eaa0274cf06742adf771b68a385dd00083214f057=0.028767098, 4c50dbf11c8fde851f7d8c204250e56ad0b9e03c599f6657a94391250e4bb443=0.024932852, 70a26eaa98075c97d56b65886153525d6b8632341c67e8a6fb4752e6e484078a=0.024932852, d695719fe556e48b0ddcd6980c269112ad7aa33bcadcadd13365420203f0ec68=0.024099596, a8c802499be3294922ba7d621e3b07dddf86e4104dc76b4099d46b74939db56e=0.02013697, 0cf02775e491cbde329760b6c1ff5be410ea5587ad2016d47c28a5fc9b067832=0.006811214, 66646dd8e089cfde9f6222d5682ca0111aec0b2dab732af5cd22cdd5c34510fb=0.005676012, 41b79b863e16aaa5485e0c8db0731e51b4c376c46d847a18b3359e7e4f159038=0.005676012, 3905a6c4b362c9cb6efd9e36060d5c0c98e0a37d5c373ca4930d3d9907a42060=0.0052432753, 63d674a04cf3c21f77f2bf42224283d198e6353093baa857bdf6a45e3a2e24e6=0.0052432753, 9b6f924b413f8b61baaa7dfbd25dbc2a80d54bbecb11116e0eed2837aa9f9eab=0.0052432753, f0eb4bf7bd4bcc4de7f9045e21632fef89edf69c57c401af4fd69e4c66c354b1=0.004634444, b07b0f0e1e0dd898af59f8468f234cda2df334250d06c24433d700479bd04979=0.004634444, c03d6d47d0f81ca3410b242a8254c25895c9a2947672043c742d8e4eed6b9f04=0.004634444, 1140bbf8a36cfd02aee98043cd72a6aacec3e6ec07e253d43423752af8698650=0.004587866, 5d1c76d042e52af0944236d7851c96fbb4ba42ef4a7e1da9f017fb0aa1823823=0.00454081, d1f50b7c7b71f3435656d73b82caf491d5ffa19496977de206661fa4ba5805ce=0.00454081, 57bf0c28f8e6a99da0558126dbc00af038cc537fc022a7f313ea3e0d71437ad9=0.00454081, e428b3e156f7f1ecd6e8ac641b8ef0b6e3a8eca5eae203d199ebd5b02f09e87b=0.00454081, 5a2fd1cbe331f4551835b29a23911635868a44a6b11ac1ec599f92c47f16fa1b=0.00454081, 60beb6e1df46870775c923f01a1e443d72646c5fa0ecd7b8b431c36e84e31f0e=0.00454081, d2fad0e1064d2c7de161e8622e8f7f9a84b71643c69f115997584ad2d70a013b=0.00454081, cb0d95e66368920ba01ce9baa3115d32d22e57e2b1e704a1990fefc6a941b851=0.0039732084, 9d8f4bb9fbe4c449b2d0e570017969b86cb7029654268dcc869d6f3fa2afeedd=0.003932457, 549056ecedf3a0ac70c37f6c3e858c989d31610de60047b529fbee81901a4598=0.0037075554, 2a41e81f0d6de4466d62d37ca5a4a3fcb09d10a8667c4972c85d265928f390bf=0.0037075554, 307658e0c1b89ea730638f390bd55e8bcfdc1074f8e70250f37392347bac459c=0.0037075554, 8391105af8f3fbd30b6064717780bee6475bb86542011341c74bab23d8dabbc0=0.0037075554, fe94953bfa94088bd8747fa3337219735de7a652513a5edf97e72ae1752795ec=0.003405607, 6e8576e2ba3443db317cdb7c6f052c202019eb50e6bdc881d6fc6aab2a4f40f6=0.003405607, f23045653dc894380f809588b4da73087a4cdc9495d9b4e20dd12004d81bf88f=0.003277047, f8cbddea13c463adbe890e2e3eda339b10f047a8cd9d1888dd09faaf63196e2b=0.003277047, 0afc673662cb84a5c9278a282f59a132b37fb24736ed46427f72da41b69a5d81=0.003244111, c3c6aa758f8ebd7209ae4278b50747c3723d86434c4c7a4eb2dd28c38e9de9d6=0.003244111, b9ede7eff2e252eab36106808dcf584deba3461857d62392044ceeb36385ab66=0.002838006, 69026ad9a3cb5094d9d42289a492a13ba78926d96405a52b90ea2aeec04a84e9=0.002838006, 42c616a8f41a2ede8bd86ef8974b46d91fef433346cee266e434cf10f86c1679=0.0027806666, c7c2aa9d68a82af8028840f53a3d6610e0e43f40db7f46aac56dcd433e098520=0.0026216377, 7af926569891df99c99016934ac90d2a76d98da4b3f2072133b0b93623c49803=0.0026216377, bf0e7eeec68d3d1ed9efd0c20d0257c7e3ee63c178b1a6a0c6ef040d360c9614=0.0026216377, 6aceb8ad051698177f8b1e99a499d567881cceca128ef3a3eebd126d4b670915=0.002270405, 5fc907921126ebe0454aa9b351964aa8713fa686b20e63053265b311bf74d8f6=0.0016385235, a1b0ba8303104986fcbca4bd1d52fadd4aecdb1e41561e32d163b03a2c7b84e4=0.0016385235, 9876c7ea44d6f1c46240f8c64abe3b4cf8b47e93f4e4ebc148d4a7fa4bd3792d=0.0013108188, 3395d674fa3016a618f815ec06608b4ffd1f802c7293844b8eadab578511fac1=0.0013108188, f270e15a4de3ea463f42d914340e2e2a4044175a1833192fd172be228caa92be=0.0013108188, 534359084f235a3b4ff33d1f906339f36c319a1d6d7ca0222c0dd40f831b5152=0.0013108188, 3d5ae7678b15c73d82a09406e40f8df4748c199a5c5b5378f2a09f24158021d0=0.0013108188, e1360a31f91541a4bae9f52489781fab0991fc1865ce9cbc757a09779c599cb9=0.0013108188, bc8e0a6181467439499bcb9934df3387e54e6cc35ec87a9faa7c15fcd33a89bd=0.0013108188, ab0c48f3a3ae4f4697683a60427b8786d435f0aad108599dfea0d6b4a05805fc=0.0013108188, 6d794cbb843d93767d24b72244a15f5d2dcd41b5617fe2aa7dc9c5e9c4959446=0.0013108188, 7a84183a1af004dd902c98fb91c582bbdfcf0ac2137afc893b93ed7ec2a97bf4=0.0013108188};55.0;0.01818181818181818;0.01818181818181818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug1207;0;App crashes due to invalid values being processed;1;App crashes;Hard;3;App crashes due to invalid values being processed;[0be480566fd9244e83c1f87ccd788bb5bf716d340f7b52395ed850eed3b91f16, 7289de2d8229b56e93df71cccfefd2138ecd15642c8a33d8a571351dc5863620];{0be480566fd9244e83c1f87ccd788bb5bf716d340f7b52395ed850eed3b91f16=0.028986214, eb6da4111270ea94ec69a55cae785c53ed2ad6b94348df6ee85fa35f2999a077=0.0153722605, 197cdff0eb2104c4555bf4a94c6dbe431c4804073daa48588d70e8408682e556=0.012810217, 2c79df447851a923e5eac862d9943f39f04f4a13e7ab6fa3d019972dfdae86c0=0.012810217};1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1207;1;When entering an invalid value (empty or ""0"") in the ""Advanced Options"" section when manually entering details, the app crashes.;0;App crashes;Easy;5;When entering an invalid value (empty or ""0"") in the ""Advanced Options"" section when manually entering details, the app crashes.;[0be480566fd9244e83c1f87ccd788bb5bf716d340f7b52395ed850eed3b91f16, 7289de2d8229b56e93df71cccfefd2138ecd15642c8a33d8a571351dc5863620];{6f48584030afe1f0d8d3909acec62b16693f63172f1ca04f6436d0bfced74101=0.077485755, 5dcf98b34c0c614b9969f42ea13e657779d0d9dc863b1668798dbab1b9ae11de=0.077485755, 7289de2d8229b56e93df71cccfefd2138ecd15642c8a33d8a571351dc5863620=0.06780003, 59404d9d22d169d1639e302c81c778fc1562a47c81c0270b1076e867649c709a=0.06780003, eb6da4111270ea94ec69a55cae785c53ed2ad6b94348df6ee85fa35f2999a077=0.041151363, 0be480566fd9244e83c1f87ccd788bb5bf716d340f7b52395ed850eed3b91f16=0.0116326995, e80deefb085209ed2ad96c427d128012ae6995814e0a20065d9a592795345430=0.007963713, 7aa19921f25b992385a1c60df4d311e9100f7bee37b2ccaf83d99fb38a6b0273=0.0052367314, 197cdff0eb2104c4555bf4a94c6dbe431c4804073daa48588d70e8408682e556=0.0051409756, 2c79df447851a923e5eac862d9943f39f04f4a13e7ab6fa3d019972dfdae86c0=0.0051409756, 5e2ccf4d940fa82b6ab0f3ce12592a254bb77552c75306e3baa52fdf8e1bbcd3=0.004363943, 08a7a5c6eae540d63dd850953e7f136d6beae66192de039931c889446224bee1=0.0034911544, d5e0c75673dfd1a1b3de273234a28770490bb405dc45c862b09bc284ef4fa8cb=0.0030547602};4.0;0.25;0.29166666666666663;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1207;2;App crashes.;0;App crashes;Hard;2;App crashes.;[0be480566fd9244e83c1f87ccd788bb5bf716d340f7b52395ed850eed3b91f16, 7289de2d8229b56e93df71cccfefd2138ecd15642c8a33d8a571351dc5863620];{0be480566fd9244e83c1f87ccd788bb5bf716d340f7b52395ed850eed3b91f16=0.17157938, eb6da4111270ea94ec69a55cae785c53ed2ad6b94348df6ee85fa35f2999a077=0.0909937, 197cdff0eb2104c4555bf4a94c6dbe431c4804073daa48588d70e8408682e556=0.07582809, 2c79df447851a923e5eac862d9943f39f04f4a13e7ab6fa3d019972dfdae86c0=0.07582809};1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1213;0;Confirmation field in settings doesn't react to show password option;1;Undesirable  behavior ;Easy;4;Confirmation field in settings doesn't react to show password option;[4dcb729f5d6ec54ef1159334e7c4a5bf7d78aab27d61a3e7f4e5b5ae261993ff];{2563fe9a019babbcdb8db0725b51adf5ed8326e901e53e07b83d7e6cc9a73d14=0.043770783, 2f10c6b08fdee2925d5a099b1d908c7d8c32af1cc415e3c2a895c1499306a251=0.043770783, af66754d5c9fcb44d51a374ae56b119033199ce0f1bc39d6c19f30dc00808278=0.03884537, 501e2e5c249dc28abf8e52d4912f52dd03d21b39399e14fc8f8be14b3c59234f=0.031726494, 36ab89b1bacff353eab367774ddbb058449a75aba1a30a69254f7c8cb067e05f=0.031348005, f0e3fcf04484a44c2dbf19556abddfa5cdcb64a96e32789f7e3af85358802fbc=0.029390927, 3061bfc14f015ad4583cbb4c415695f81627a0f1d6b1d25bff3a05dc0c9bf29d=0.028977672, a8af282e7aeffc6e34854954e7982eb3365fe83fb0cc974fd536704fb567495b=0.028977672, 4dcb729f5d6ec54ef1159334e7c4a5bf7d78aab27d61a3e7f4e5b5ae261993ff=0.028977672, 01e88bc3883368add533da8fcfe5459cd578e8c6af6ec6772411fda560b71b4e=0.022094987, 41e3ee504783547f33243db735220079ed3971bd79ade61a3666d2b3de480764=0.0155187445, 8adf75fcdb77501f5fdf32071eb62d88ab762608bb6f7684b81342a29440c7ea=0.011084816, 97b08c29766f9dcf089d288b145e198f6309e62b8c90fa50098a6563c9a90162=0.008290315, f3905a455a69724d5b35b359ae32aa218a9995e274bc4d918c59bf3b5b03180d=0.0051293704, 0fe342dfd55bca0a3b197c631fbb9f87aef7cb00dab5fc1a6b42c74d337db640=0.0051293704};8.0;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
Bug1213;1;Password/PIN shows only in the main field, not the confirm field.;0;Undesirable  behavior ;Easy;4;Password/PIN shows only in the main field, not the confirm field.;[4dcb729f5d6ec54ef1159334e7c4a5bf7d78aab27d61a3e7f4e5b5ae261993ff];{36ab89b1bacff353eab367774ddbb058449a75aba1a30a69254f7c8cb067e05f=0.14113961, 501e2e5c249dc28abf8e52d4912f52dd03d21b39399e14fc8f8be14b3c59234f=0.14112277, 3061bfc14f015ad4583cbb4c415695f81627a0f1d6b1d25bff3a05dc0c9bf29d=0.12701593, a8af282e7aeffc6e34854954e7982eb3365fe83fb0cc974fd536704fb567495b=0.12701593, 4dcb729f5d6ec54ef1159334e7c4a5bf7d78aab27d61a3e7f4e5b5ae261993ff=0.12701593, f3905a455a69724d5b35b359ae32aa218a9995e274bc4d918c59bf3b5b03180d=0.076445326, 0fe342dfd55bca0a3b197c631fbb9f87aef7cb00dab5fc1a6b42c74d337db640=0.076445326, f0e3fcf04484a44c2dbf19556abddfa5cdcb64a96e32789f7e3af85358802fbc=0.075666204, af66754d5c9fcb44d51a374ae56b119033199ce0f1bc39d6c19f30dc00808278=0.044145294, 97b08c29766f9dcf089d288b145e198f6309e62b8c90fa50098a6563c9a90162=0.04052691, 01e88bc3883368add533da8fcfe5459cd578e8c6af6ec6772411fda560b71b4e=0.01812445};4.0;0.25;0.25;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1214;0;Confirmation field doesn't react to ""show password"" option when setting password/PIN the first time;1;Unclickable component;Easy;5;Confirmation field doesn't react to ""show password"" option when setting password/PIN the first time;[501e2e5c249dc28abf8e52d4912f52dd03d21b39399e14fc8f8be14b3c59234f];{501e2e5c249dc28abf8e52d4912f52dd03d21b39399e14fc8f8be14b3c59234f=0.24703762, 0fe342dfd55bca0a3b197c631fbb9f87aef7cb00dab5fc1a6b42c74d337db640=0.13447678, f0e3fcf04484a44c2dbf19556abddfa5cdcb64a96e32789f7e3af85358802fbc=0.07466011, a4428275fb6285861bf971283a6dec49325b70ac2a12270467f6b7276d150554=0.015031196, ab43dd02821d3cb36f17c5d66059f1fdbc5dfc296a134cacd13e4c6cc5a0b9e9=0.011273397, 8adf75fcdb77501f5fdf32071eb62d88ab762608bb6f7684b81342a29440c7ea=0.009694219, 2f10c6b08fdee2925d5a099b1d908c7d8c32af1cc415e3c2a895c1499306a251=0.00293861, 5632bc72e94a097be15a0c6db60c7a66dff9b6892406fe42176aae5add265471=0.0025712836, 906be305cd185227534b765582b56e4e534d3b04b8329750c367077aa16d7595=0.0025712836, 6adaf6f458083f239c93cb51e8a9268c765f05f125cda45248d438de8acad4a3=0.0025712836};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1214;1;The confirm password field doesn't show password/PIN.;0;Text in Component disappears;Easy;4;The confirm password field doesn't show password/PIN.;[501e2e5c249dc28abf8e52d4912f52dd03d21b39399e14fc8f8be14b3c59234f];{501e2e5c249dc28abf8e52d4912f52dd03d21b39399e14fc8f8be14b3c59234f=0.6135539, f0e3fcf04484a44c2dbf19556abddfa5cdcb64a96e32789f7e3af85358802fbc=0.3068296, 0fe342dfd55bca0a3b197c631fbb9f87aef7cb00dab5fc1a6b42c74d337db640=0.1699493, a4428275fb6285861bf971283a6dec49325b70ac2a12270467f6b7276d150554=0.010755714, ab43dd02821d3cb36f17c5d66059f1fdbc5dfc296a134cacd13e4c6cc5a0b9e9=0.008066786};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1215;0;Crash when entering too large of a number in manual entry dialog;1;App crashes;Easy;4;Crash when entering too large of a number in manual entry dialog;[c2bcb423c10b457414a7f4fdc8bb73d9e84af300be5c9127579f744aae8c51de, 5aade91098c778c025c4d23a7a06a4a475e9ed8ae5cbeb0de86c970a79ea6ba7, 37b4142557edc79ce33891e22c8b36cdca317c18cbd1f62155632ebf5f0d84ab];{37b4142557edc79ce33891e22c8b36cdca317c18cbd1f62155632ebf5f0d84ab=0.12899339, 5aade91098c778c025c4d23a7a06a4a475e9ed8ae5cbeb0de86c970a79ea6ba7=0.12899339, 5632bc72e94a097be15a0c6db60c7a66dff9b6892406fe42176aae5add265471=0.121044695, 906be305cd185227534b765582b56e4e534d3b04b8329750c367077aa16d7595=0.018483154, 501e2e5c249dc28abf8e52d4912f52dd03d21b39399e14fc8f8be14b3c59234f=0.006677008, 0fe342dfd55bca0a3b197c631fbb9f87aef7cb00dab5fc1a6b42c74d337db640=0.006677008, ab43dd02821d3cb36f17c5d66059f1fdbc5dfc296a134cacd13e4c6cc5a0b9e9=0.00572315};1.0;1.0;0.6666666666666666;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1215;1;The application crashes.;0;App crashes;Hard;2;The application crashes.;[c2bcb423c10b457414a7f4fdc8bb73d9e84af300be5c9127579f744aae8c51de, 5aade91098c778c025c4d23a7a06a4a475e9ed8ae5cbeb0de86c970a79ea6ba7, 37b4142557edc79ce33891e22c8b36cdca317c18cbd1f62155632ebf5f0d84ab];{};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
Bug1222;0;Weekly scheduled exports are listed with the wrong day;1;Wrong information is displayed;Easy;4;Weekly scheduled exports are listed with the wrong day;[7ea2c320c0eeb91e6e65a09f56911355672570778c6f48ec04cda4d86baa3cb5];{7ea2c320c0eeb91e6e65a09f56911355672570778c6f48ec04cda4d86baa3cb5=0.20709987, 7dd6b9e88b2812646b757619e41f8fd35a35e5b45087ecddd536c549e4603625=0.15344381, 2f428ad823b957479fc0e1210b1c3d7beb4d2b0f4d960f3b6a1cf61e4c07f910=0.08950889, cd3aa1e72bb7ce6f8468d6eff9b740b6ce8d72aa4611495ae840e713ca687558=0.0856236, 4574743b3af4c5ab68cd5069c1baa9f6f9aee4250c0f23a5e56a0a89a6303016=0.022377223, 165fe5c3ee521dad845dc40b33704b4ca0e3f74ccbb73052561c99051de6eb71=0.021645643};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1222;1;The scheduled export is listed as ""Weekly on Thursday"".;0;Wrong information is displayed;Hard;3;The scheduled export is listed as ""Weekly on Thursday"".;[7ea2c320c0eeb91e6e65a09f56911355672570778c6f48ec04cda4d86baa3cb5];{7ea2c320c0eeb91e6e65a09f56911355672570778c6f48ec04cda4d86baa3cb5=0.43689546, 7dd6b9e88b2812646b757619e41f8fd35a35e5b45087ecddd536c549e4603625=0.16339228, 2f428ad823b957479fc0e1210b1c3d7beb4d2b0f4d960f3b6a1cf61e4c07f910=0.095312156, cd3aa1e72bb7ce6f8468d6eff9b740b6ce8d72aa4611495ae840e713ca687558=0.09117496, 4574743b3af4c5ab68cd5069c1baa9f6f9aee4250c0f23a5e56a0a89a6303016=0.023828039, 165fe5c3ee521dad845dc40b33704b4ca0e3f74ccbb73052561c99051de6eb71=0.023049027};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1223;0;Split memos disappear;1;Data is not displayed;Easy;3;Split memos disappear;[b0ca5ec0f9631d069cc5c8e2aec0391672dd02fafb30d9e5fa32b5301f0fd81c, 1c85c98a5b34f6057d43d6c1f127c433c70106135181e1605479c7e85bd2ecc1];{b0ca5ec0f9631d069cc5c8e2aec0391672dd02fafb30d9e5fa32b5301f0fd81c=0.40377104, 1c85c98a5b34f6057d43d6c1f127c433c70106135181e1605479c7e85bd2ecc1=0.40377104, a64c8da0f2c081cbfc375a9c2b45d0546eff826817273972e3349d1fdc915e84=0.10018633, b49f4cb60de27ca30271427852845b29e877963a9f29a16e31c2348bd4416511=0.06748303, 24439903177e53f23a847bd2a1bf4cb1c0160c5c2843d145f993db9ceacb0095=0.057842597, 4e31808d9bec699a30152ca0fabe8e5fc8fd0a0091afe25a4ba7efee35f15aac=0.057842597};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1223;1;Split do not have their memos anymore.;0;Data is not displayed;Easy;3;Split do not have their memos anymore.;[b0ca5ec0f9631d069cc5c8e2aec0391672dd02fafb30d9e5fa32b5301f0fd81c, 1c85c98a5b34f6057d43d6c1f127c433c70106135181e1605479c7e85bd2ecc1];{b0ca5ec0f9631d069cc5c8e2aec0391672dd02fafb30d9e5fa32b5301f0fd81c=0.40377104, 1c85c98a5b34f6057d43d6c1f127c433c70106135181e1605479c7e85bd2ecc1=0.40377104, a64c8da0f2c081cbfc375a9c2b45d0546eff826817273972e3349d1fdc915e84=0.10018633, b49f4cb60de27ca30271427852845b29e877963a9f29a16e31c2348bd4416511=0.06748303, 24439903177e53f23a847bd2a1bf4cb1c0160c5c2843d145f993db9ceacb0095=0.057842597, 4e31808d9bec699a30152ca0fabe8e5fc8fd0a0091afe25a4ba7efee35f15aac=0.057842597};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1224;0;When an account is edited, its color is lost;1;Component is not displayed (correctly);Hard;4;When an account is edited, its color is lost;[0d34b2ae6aceeaadad83681111614b957a1283faf7d0f04c502a81f9a5650c07, 8e14e795c1c4fd49424562a254e3e44e9726001d357da4db0b5c70df89147148, 39d5d97f59c7df026e01e9d0a9a3defc9fbc6e313a433ee8a28da891e5179b20, 88bedf63bd63a5a4fd56cdb60d2b0f362177e88f3caa8e971fa2d3afb2865d9a, ddbdee487465d14bc34b5f19129a0d8a8aa5316763ea2d0fff2916b5e3a64bec];{5ce88a8c7b250910503a3484270241b65c471c01c96fcd68e5273cb8797b2789=0.37745845, 227e7eccfb7fca33d6803e62d8b05c583c8c5f94c011e52dfa0a9143930ff4dc=0.2699232, 57f83a8bd1c6941e252ff7d52c54c58176c1c9b80201759f3b5d1e25ff2650be=0.2590276, 4c598103d67f55840226b9c26c2a5fb6d9b69ea3b2faeb6064938eb79df27d57=0.25163898, 31576095c4f8e7708bfa4104cc70d60dd01c3a7f0e2cfe8a0ca5a7f233678c05=0.25163898, c65c1f1f81de2208b528b6440384a4f727a173cbb90c4db288970900f32ae6d7=0.25163898, 43b5a73a1a3520446a8e2a32027a0105208d4d1a43ff02fa8cf7813df6b73f27=0.117902964, aece6bd66b474d9ef7d303db584818016376bd3b3c1271bfac64b0fb4fada656=0.11380733, 374c03f3602288ed8325672a98424fdb558a99b420f926a20f59a56ea4ab35f3=0.112596735, a31c8f13317a4378ada0b0d58913784ce9a8b17a3d917629f85b59dc09fda29e=0.106500715, 7e701bea3fa9959908f00aeb4ca4cf6005f2d8ed88f3fbca4ac5006099db3a52=0.10442725, 05724098c623443be4bbdcf7112abad2872f248cf33a6544219ba5b042f0e79a=0.101235405, 7adb7b903fe56bf03f2d3e514182b06ac6ef5c22b0a692a8afb456ef6ac1d49b=0.098927215, 0d34b2ae6aceeaadad83681111614b957a1283faf7d0f04c502a81f9a5650c07=0.09129791, 8e14e795c1c4fd49424562a254e3e44e9726001d357da4db0b5c70df89147148=0.08624004, 39d5d97f59c7df026e01e9d0a9a3defc9fbc6e313a433ee8a28da891e5179b20=0.08624004, ddbdee487465d14bc34b5f19129a0d8a8aa5316763ea2d0fff2916b5e3a64bec=0.0853555, 0f39126ad54458433fe326a20119ddcb30802ee08a388bc054f6e5e728070cf2=0.08047394, 88bedf63bd63a5a4fd56cdb60d2b0f362177e88f3caa8e971fa2d3afb2865d9a=0.07530738, fc78241f48b57ee7311cd7caeb53b54d0eef11070a66a8735d38a082269a4ac7=0.07392003, 4bc1ae62634cddba429973fd93b9330b98a629a72e848c1e6d030a1b68e4185b=0.07041469, 89051e2b3bca8d5da26b9b7ed4284f4253470b3613f8a064c4dee7aa3d74b446=0.0607, 0ef38b464997ba511839d2a16363bf2cc8707c660c3b1447b0f1e6f6c6764f14=0.059679754, 3c9956b637902e316b14500038cbd01b9687db2ef97a4fa37ed15a33c93aceec=0.059679754, 6e967df57454d4c4e8cb563910fa068ee68405f351a9215dbf3ed7c210998c0b=0.053790987, 5e511415e4520b06f3a8332d7e323ae70b24e9cbeda005bbb1761f359fc4a772=0.05029621, cba1347d043ca900e8aa8f9b581bf01de6fd494b39e87c7f96de21fa9052eae7=0.031626813, 6b734048caff31284c2a81bcbc9d742c65fce893fba1097f9721231a47ad8975=0.029164312, a11df0fd612e8bef9a553bdf8a217a553582c480a6f801a070a89429957300df=0.028871195, e977f6b59086196d8e83541a1be52906e7116239ecc237dcc91afa5ff1f7af22=0.027108695, 0806dc272fe481d5ef8396d05ff615057a9bc4648cd4baa02175f50ac06be106=0.024746738, 47827755087d7cb1b5980d74e7f3e17fdc952c080fa24c0f5fa6c7d2ed5ef45f=0.02333145, e3a496c7289cba94c7765273ad781fc8ca16ce9f2cfab762bc3cc84c1a9409e3=0.02259058, 8f18146953d4db4858950a275821692f81b0e50c867b68dd4d8fc7ef7978a3d2=0.02259058, d429e23efea66676471b33caf404911081e33b017ddad745656936d70cafebdf=0.02259058, 5a0f339d7d4a8dc1c96050215d48049a3988339dff7589d450f15ad10159d433=0.018072464, 3c3ca205a0c6230f7ebe2eaf0e11cba423917910fd5bf38346646e37e463aad7=0.018072464, 795a6318bd5db00d7c49f35250edd3943dfec7fc8cddc5e9160f320a7ab32c1c=0.018072464, ba5f31cbae13411b000d7d43e0b12cc7b6b8f863132f2a12b253acd64a79ca10=0.018072464, 92984cb49dfbc8c0d9f59f030a67dad4643866f639039e877d7a569b5d539be8=0.018072464, 9293b22af35f4c7daa80adeb137b71bf7bb7a709fe6a86b3a0495332843d2410=0.015813407, 7dc4acd9e9e736c85106dfa72f67d69520a4acbd9a1999ae2ae4fbe97f361a6b=0.014756104, 761d2d252b4bd19ac3836a460a429656732afdf2d78eb4373c6f45cc71a160b9=0.012911591, 5e4754d77ef3786c87f6ec7364f0623f2d6f8aaffc2f3286c61fd924a4a98be6=0.01129529, 1f1d83633116fefc543cd9f655c3e0b4506e9d28e7d5388966b0b6c0648f2211=0.01129529, 7fcaefa125728b37edfb541b7e85b2694dc423e958f71ca89138923a4aeacec3=0.010434141, ea8e20dbd5cec91786e2e4fffb08d665ac772500532e19f7f8f82ac90044255e=0.010434141, 1c6fe7f84a4d14ad0b03367f3e7a5dc5d2dd97d527063787545753ea82f462e1=0.0091298735};14.0;0.07142857142857142;0.17814278342916112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
